index,rooms,metratura,bathrooms,floor,condominium_expenses,date,contract,typology,total_floors,availability,other_features,price,year_of_build,condition,air_conditioning,energy_efficiency,city,neighborhood,car_parking,energy_performance_building,housing units,start_end_works,current_building_use,energy_certification,co2_emissions,elevator,floor_level,heating_centralized,heating_radiator,heating_gas,air_conditiong_centralized,air_conditioning_heat
0,2,82,1,T,,10/01/2023,sale,apartment | luxury property,1 floor,,cancello elettricofibra otticavideocitofonoimpianto di allarmeporta blindataesposizione internagiardino privato,625000,2024,new / under construction,centralized,"a1≥ 3,51 kwh/m² year",milano,porta venezia,,winter summer,,,,,,0,0,centralized,,,centralized,
0,3,122,2,1,,10/01/2023,sale,apartment | luxury property,1 floor,,cancello elettricofibra otticavideocitofonoimpianto di allarmeporta blindataesposizione internaterrazza,1050000,2024,new / under construction,centralized,"a1≥ 3,51 kwh/m² year",milano,porta venezia,,winter summer,,,,,,0,1,centralized,,,centralized,
0,3,125,2,1,,10/01/2023,sale,apartment | luxury property,1 floor,,cancello elettricofibra otticavideocitofonoimpianto di allarmeporta blindataesposizione internabalconeterrazza,1105000,2024,new / under construction,centralized,"a1≥ 3,51 kwh/m² year",milano,porta venezia,,winter summer,,,,,,0,1,centralized,,,centralized,
0,3,80,1,S,125,20/02/2023,sale,apartment | entire property | stately property class,8 floors,libero,cancello elettricofibra otticavideocitofonoporta blindataesposizione internaportiere mezza giornataimpianto tv centralizzatoarredatoinfissi esterni in doppio vetro / pvc,360000,1950,very good / refurbished,"autonomous, cold/heat",,milano,paolo sarpi,,,,,,In attesa di certificazione,,1,S,centralized,to radiators,methane powered,autonomous, cold/hot
0,2,60,1,R,,17/02/2023,sale,apartment | entire property | medium property class,3 floors,libero,porta blindataesposizione internaportiere mezza giornatacantinainfissi esterni in doppio vetro / metallo,177000,,good / habitable,,g≥ 175 kwh/m² year,milano,san siro,,,,,,,,1,0,centralized,to radiators,methane powered,,
0,2,77,1,2,,30/11/2022,sale,apartment | entire property | medium property class,4 floors,libero,cancello elettricofibra otticavideocitofonoimpianto di allarmeporta blindataesposizione esternabalconeimpianto tv centralizzatocantinagiardino comuneinfissi esterni in triplo vetro / metallo,305390,2020,new / under construction,"centralized, cold/heat",,milano,niguarda,1 in garage/box,,,,,In attesa di certificazione,,1,2,centralized,On the floor,powered by heat pump,centralized, cold/hot
0,3,80,2,7,250,22/02/2023,sale,apartment | entire property | stately property class,8 floors,libero,cancello elettricomansardafibra otticavideocitofonoporta blindataarmadio a murobalconeportiere intera giornataimpianto tv centralizzatoarredatoinfissi esterni in doppio vetro / pvc,540000,,very good / refurbished,"autonomous, cold/heat",f≥ 175 kwh/m² year,milano,paolo sarpi,,,,,,,,1,7,centralized,to radiators,gas powered,autonomous, cold/hot
0,3,79,2,T,140,23/02/2023,sale,apartment | entire property | stately property class,2 floors,,cancello elettricovideocitofonoporta blindataterrazzaportiere intera giornataimpianto tv centralizzatocantinagiardino privatoinfissi esterni in doppio vetro / metalloesposizione doppia,248000,1997,very good / refurbished,,f173.26 kwh/m² year,milano,vialba,1 in garage/box,,,,,,,1,0,autonomous,to radiators,gas powered,,
0,2,55,1,7,120,22/02/2023,sale,apartment | entire property | medium property class,8 floors,libero,cancello elettricofibra otticaporta blindatabalconeterrazzaportiere mezza giornataimpianto tv centralizzatoparzialmente arredatogiardino comuneinfissi esterni in doppio vetro / pvcesposizione doppia,375000,1960,very good / refurbished,system preparation,g246.73 kwh/m² year,milano,famagosta,,,,,,,,1,7,centralized,to radiators,,system preparation,
0,3,100,1,5,250,31/01/2023,sale,apartment | entire property | stately property class,6 floors,libero,fibra otticaarmadio a murobalconeportiere intera giornataimpianto tv centralizzatocantinainfissi esterni in vetro / legnoesposizione doppia,570000,1930,to be restructured,,g194.21 kwh/m² year,milano,sempione,,,,,,,,1,5,centralized,to radiators,methane powered,,
0,2,90,1,3,,09/11/2022,sale,apartment | luxury property,9 floors,libero,idromassaggiocancello elettricofibra otticavideocitofonoimpianto di allarmeporta blindatabalconeterrazzaportiere intera giornatapiscinaesposizione doppia,1350000,2023,new / under construction,centralized,"a1≥ 3,51 kwh/m² year",milano,moscova,,winter summer,,,,,,1,3,centralized,,,centralized,
0,2,50,1,T,135,23/01/2023,sale,lofts | entire property | medium property class,8 floors,libero,porta blindataarmadio a muroportiere mezza giornataimpianto tv centralizzatocantinainfissi esterni in doppio vetro / metalloesposizione doppia,255000,1960,very good / refurbished,system preparation,f141.85 kwh/m² year,milano,pezzotti - meda,,,,,,,,0,0,centralized,to radiators,,system preparation,
0,5+,460,3,4,950,09/02/2023,sale,apartment | entire property | stately property class,6 floors,libero,cancello elettricofibra otticavideocitofonoimpianto di allarmeporta blindatabalconeterrazzaportiere intera giornatainfissi esterni in doppio vetro / metalloesposizione doppia,3800000,1936,good / habitable,"autonomous, cold/heat",e≥ 175 kwh/m² year,milano,duomo,,,,,,,,1,4,centralized,to radiators,methane powered,autonomous, cold/hot
0,3,112,2,1,100,28/01/2023,sale,apartment | entire property | stately property class,1 floor,libero,fibra otticavideocitofonoporta blindataesposizione internaterrazzaportiere intera giornatainfissi esterni in triplo vetro / metallo,745000,2022,new / under construction,"autonomous, cold",a424.6 kwh/m² year,milano,morgagni,,,,,,,,0,1,autonomous,On the floor,photovoltaic powered,autonomous, cold
0,2,65,1,1,350,02/02/2023,sale,apartment | entire property | stately property class,4 floors,libero,idromassaggiovideocitofonoimpianto di allarmeporta blindataesposizione internaarmadio a muroportiere intera giornataimpianto tv singoloarredatoinfissi esterni in doppio vetro / pvc,530000,1970,good / habitable,"centralized, cold",g≥ 175 kwh/m² year,milano,arco della pace,,,,,,,,1,1,centralized,to radiators,methane powered,centralized, cold
0,5,185,3,3,580,13/02/2023,sale,apartment | entire property | stately property class,6 floors,libero,porta blindatabalconeportiere intera giornataimpianto tv centralizzatocantinainfissi esterni in doppio vetro / legnoesposizione doppia,1850000,1960,good / habitable,autonomous,d156.34 kwh/m² year,milano,san vittore,1 in garage/box,,,,,,,1,3,centralized,On the floor,methane powered,autonomous,
0,1,42,1,5,400,23/02/2023,sale,apartment | entire property | luxury property,5 floors,libero,fibra otticaporta blindataesposizione internaarmadio a muroportiere mezza giornataimpianto tv centralizzatoinfissi esterni in vetro / legno,595000,,to be restructured,"centralized, cold",g≥ 175 kwh/m² year,milano,quadrilatero della moda,,,,,,,,1,5,centralized,by air,power supply,centralized, cold
0,3,105,1,1,,15/12/2022,sale,apartment | entire property | stately property class,12 floors,,cancello elettricofibra otticaporta blindataesposizione internabalconeportiere intera giornataimpianto tv centralizzatogiardino comuneinfissi esterni in doppio vetro / pvc,279000,1972,good / habitable,,g291.51 kwh/m² year,milano,via valsesia,,,,,,,,1,1,centralized,to radiators,gas powered,,
0,5,212,2,4 - 5,100,15/02/2023,sale - download specifications,attic | entire property | stately property class,4 floors,libero,cancello elettricofibra otticavideocitofonoimpianto di allarmeporta blindatabalconeterrazzaportiere intera giornataimpianto tv centralizzatoinfissi esterni in triplo vetro / pvcesposizione doppia,1190800,2022,new / under construction,"centralized, cold",,milano,precotto,,,,,,In attesa di certificazione,,1,2,centralized,On the floor,powered by heat pump,centralized, cold
0,5,315,2,,,12/02/2023,sale,terraced house | entire property | stately property class,3 floors,,tavernafibra otticaporta blindataarmadio a murobalconeterrazzaimpianto tv centralizzatocantinagiardino privatoinfissi esterni in vetro / legnoesposizione doppia,2800000,1900,good / habitable,,g185.25 kwh/m² year,milano,washington,,,,,,,,0,1,autonomous,to radiators,methane powered,,
0,2,71,1,1,,23/02/2023,sale,apartment | entire property | stately property class,6 floors,,cancello elettricofibra otticavideocitofonoimpianto di allarmeporta blindataesposizione internabalconeportiere intera giornataimpianto tv centralizzatocantinagiardino comuneinfissi esterni in doppio vetro / pvc,640000,2023,new / under construction,autonomous,a+≥ 175 kwh/m² year,milano,arena,,,,,,,,1,1,autonomous,On the floor,,autonomous,
0,3,128,2,4,,23/02/2023,sale,apartment | entire property | stately property class,6 floors,,cancello elettricofibra otticavideocitofonoimpianto di allarmeporta blindatabalconeportiere intera giornataimpianto tv centralizzatocantinagiardino comuneinfissi esterni in doppio vetro / pvcesposizione doppia,1555000,2023,new / under construction,autonomous,a+≥ 175 kwh/m² year,milano,arena,,,,,,,,1,4,autonomous,On the floor,,autonomous,
0,4,168,3,3,550,08/02/2023,sale,apartment | entire property | stately property class,5 floors,libero,cancello elettricovideocitofonoporta blindataarmadio a murobalconeterrazzaportiere intera giornataimpianto tv centralizzatocantinagiardino comuneinfissi esterni in doppio vetro / legnoesposizione doppia,2000000,1950,very good / refurbished,,"f≥ 3,51 kwh/m² year",milano,lanza,"1 in garage/box, 1 all'esterno",,,,,,,1,3,centralized,to radiators,methane powered,,
0,4,170,3,6,708,14/02/2023,sale,apartment | entire property | stately property class,8 floors,libero,videocitofonoporta blindatabalconeportiere intera giornataimpianto tv centralizzatocantinainfissi esterni in doppio vetro / pvcesposizione doppia,1450000,1970,good / habitable,"autonomous, cold/heat",f175 kwh/m² year,milano,centrale,,,,,,,,1,6,centralized,On the floor,methane powered,autonomous, cold/hot
0,5+,225,2,2,540,21/01/2023,sale,apartment | entire property | stately property class,6 floors,libero,cancello elettricomansardafibra otticavideocitofonoporta blindataarmadio a murobalconeportiere mezza giornataimpianto tv centralizzatocantinainfissi esterni in doppio vetro / pvcesposizione doppia,1690000,1955,good / habitable,"autonomous, cold/heat",g192 kwh/m² year,milano,city life,,,,,,,,1,2,centralized,On the floor,gas powered,autonomous, cold/hot
0,2,48,1,,125,16/02/2023,sale,lofts | entire property | medium property class,4 floors,libero,cancello elettricofibra otticavideocitofonoporta blindataarmadio a muroarredatogiardino comuneinfissi esterni in doppio vetro / metalloesposizione doppia,178000,,very good / refurbished,,"f≥ 3,51 kwh/m² year",milano,cermenate - abbiategrasso,,winter summer,,,,,,0,2,centralized,,,,
0,3,75,1,1,270,17/02/2023,sale,apartment | entire property | stately property class,4 floors,,cancello elettricoporta blindataesposizione internabalconeinfissi esterni in doppio vetro / legno,569000,1940,new / under construction,system preparation,f146.22 kwh/m² year,milano,buenos aires,1 all'esterno,,,,,,,1,1,centralized,to radiators,gas powered,system preparation,
0,2,80,2,R,,18/10/2022,sale,apartment | entire property | stately property class,3 floors,,porta blindataesposizione internaterrazzainfissi esterni in doppio vetro / pvc,499000,2021,new / under construction,"autonomous, cold/heat",a≥ 175 kwh/m² year,milano,solari,,,,,,,,0,0,autonomous,On the floor,,autonomous, cold/hot
0,1,35,1,1,42,09/11/2022,sale,apartment | entire property | medium property class,1 floor,libero,videocitofonoporta blindataesposizione internaimpianto tv centralizzatoinfissi esterni in doppio vetro / metallo,175000,1955,new / under construction,"autonomous, cold",a+≥ 175 kwh/m² year,milano,martini - insubria,,,,,,,,0,1,autonomous,On the floor,methane powered,autonomous, cold
0,3,135,2,3,340,07/02/2023,sale,apartment | entire property | stately property class,3 floors,libero,porta blindataesposizione esternaterrazzaportiere intera giornatacantinagiardino comune,780000,1968,very good / refurbished,"autonomous, cold",g≥ 175 kwh/m² year,milano,maggiolina,,,,,,,,1,3,centralized,to radiators,,autonomous, cold
0,3,90,1,9,200,08/02/2023,sale,apartment | entire property | stately property class,9 floors,libero,fibra otticaporta blindataarmadio a murobalconeterrazzaportiere intera giornataimpianto tv centralizzatocantinainfissi esterni in doppio vetro / pvcesposizione doppia,580000,1960,new / under construction,"autonomous, cold/heat",e≥ 175 kwh/m² year,milano,centrale,,,,,,,,1,9,centralized,On the floor,gas powered,autonomous, cold/hot
0,3,155,6,,3.000,23/01/2023,sale,apartment,8 floors,libero,cancello elettricoimpianto di allarmeporta blindataarmadio a murobalconeportiere mezza giornataimpianto tv centralizzatoarredatocantinainfissi esterni in doppio vetro / legnoesposizione doppia,1220000,1950,very good / refurbished,"autonomous, cold/heat",e≥ 175 kwh/m² year,milano,isola,,,,,,,,1,6,centralized,,,autonomous, cold/hot
0,2,65,1,R,200,26/01/2023,sale,apartment | entire property | stately property class,8 floors,libero,cancello elettricofibra otticaporta blindataesposizione internaportiere intera giornataimpianto tv centralizzatogiardino comuneinfissi esterni in doppio vetro / pvc,375000,1970,to be restructured,,g≥ 175 kwh/m² year,milano,sempione,,,,,,,,1,0,centralized,to radiators,gas powered,,
0,5+,428,3+,,,21/02/2023,sale,multi-family villa | entire property | stately property class,4 floors,libero,fibra otticabalconeimpianto tv singologiardino privatoesposizione doppia,2100000,1920,to be restructured,,,milano,plebisciti - susa,,,,,,In attesa di certificazione,,0,0,autonomous,to radiators,methane powered,,
0,4,139,2,2,,27/01/2023,sale - download specifications,apartment | entire property | stately property class,3 floors,libero,cancello elettricofibra otticavideocitofonoimpianto di allarmeporta blindataterrazzaimpianto tv centralizzatocantinagiardino comuneinfissi esterni in doppio vetro / pvcesposizione doppia,825000,2023,new / under construction,"centralized, cold/heat",,milano,bande nere,1 in garage/box,,,,,In attesa di certificazione,,1,2,centralized,On the floor,,centralized, cold/hot
0,4,212,1,,333,17/02/2023,sale,apartment | entire property | stately property class,3 floors,libero,caminettoimpianto di allarmeporta blindataesposizione esternaportiere intera giornataarredatoinfissi esterni in doppio vetro / legno,1640000,1600,very good / refurbished,"autonomous, cold","e, edificio energia quasi zero",milano,quadronno - crocetta,,,,,,,,1,1,autonomous,to radiators,,autonomous, cold
0,4,150,2,5,,07/02/2023,sale,apartment | stately property class,7 floors,libero,cancello elettricofibra otticavideocitofonoimpianto di allarmeporta blindataarmadio a murobalconeportiere intera giornataparzialmente arredatocantinaesposizione doppia,1400000,,to be restructured,,"g≥ 3,51 kwh/m² year",milano,moscova,1 in garage/box,,,,,,,1,5,centralized,,,,
